state	county	policies	insurance	premium
KENTUCKY	WHITLEY COUNTY	52	5997600	30304
KENTUCKY	LYON COUNTY	9	1574600	10643
KENTUCKY	WEBSTER COUNTY	18	2248000	21442
KENTUCKY	ANDERSON COUNTY	53	8121500	37799
KENTUCKY	BOURBON COUNTY	127	17670000	102334
KENTUCKY	ADAIR COUNTY	23	1112900	9762
KENTUCKY	BALLARD COUNTY	37	4933900	38481
KENTUCKY	BARREN COUNTY	38	5732200	19651
KENTUCKY	BATH COUNTY	74	5229600	32110
KENTUCKY	BELL COUNTY	481	58515200	419763
KENTUCKY	BOYD COUNTY	375	51694900	304704
KENTUCKY	BOYLE COUNTY	111	17136600	56503
KENTUCKY	BRACKEN COUNTY	125	11806500	113444
KENTUCKY	BREATHITT COUNTY	108	11941500	111310
KENTUCKY	BRECKINRIDGE COUNTY	31	3675700	14789
KENTUCKY	BULLITT COUNTY	713	97870800	554519
KENTUCKY	CALDWELL COUNTY	23	2816200	10340
KENTUCKY	CALLOWAY COUNTY	74	15221800	42048
KENTUCKY	CAMPBELL COUNTY	593	110073000	570773
KENTUCKY	CARLISLE COUNTY	8	292000	2972
KENTUCKY	CARTER COUNTY	336	37857700	138766
KENTUCKY	CASEY COUNTY	21	8071300	79313
KENTUCKY	EDMONSON COUNTY	3	802500	993
KENTUCKY	ELLIOTT COUNTY	8	2028800	19578
KENTUCKY	ESTILL COUNTY	49	6727200	34719
KENTUCKY	FLEMING COUNTY	57	4701600	40502
KENTUCKY	GARRARD COUNTY	28	3813500	21732
KENTUCKY	GRAVES COUNTY	87	8699100	50545
KENTUCKY	GRAYSON COUNTY	22	3593800	12081
KENTUCKY	GREEN COUNTY	8	793900	5418
KENTUCKY	GREENUP COUNTY	521	69044500	423711
KENTUCKY	HARLAN COUNTY	494	46085700	295083
KENTUCKY	HICKMAN COUNTY	8	1247000	4033
KENTUCKY	HOPKINS COUNTY	153	20945800	99127
KENTUCKY	JESSAMINE COUNTY	140	24688300	94003
KENTUCKY	KENTON COUNTY	414	70179900	317415
KENTUCKY	KNOTT COUNTY	78	8094400	57176
KENTUCKY	LARUE COUNTY	25	5861500	22193
KENTUCKY	LAUREL COUNTY	41	5247200	30176
KENTUCKY	LESLIE COUNTY	40	3949800	35939
KENTUCKY	LETCHER COUNTY	136	14355800	111826
KENTUCKY	MAGOFFIN COUNTY	122	17879700	105813
KENTUCKY	MCCRACKEN COUNTY	329	60076000	279227
KENTUCKY	MCCREARY COUNTY	1	175000	332
KENTUCKY	MEADE COUNTY	31	4902500	12106
KENTUCKY	MENIFEE COUNTY	18	884300	7085
KENTUCKY	METCALFE COUNTY	12	1090000	13269
KENTUCKY	MUHLENBERG COUNTY	31	4150400	15732
KENTUCKY	NELSON COUNTY	113	13769100	75287
KENTUCKY	NICHOLAS COUNTY	35	3119300	20004
KENTUCKY	OLDHAM COUNTY	318	68324200	445193
KENTUCKY	OWSLEY COUNTY	15	2101100	10250
KENTUCKY	PENDLETON COUNTY	291	32396900	270864
KENTUCKY	POWELL COUNTY	125	10597000	68737
KENTUCKY	ROBERTSON COUNTY	6	1397900	7723
KENTUCKY	ROCKCASTLE COUNTY	24	3491300	20963
KENTUCKY	ROWAN COUNTY	341	43416000	221093
KENTUCKY	SIMPSON COUNTY	31	4996800	14945
KENTUCKY	TODD COUNTY	19	1710100	10390
KENTUCKY	TRIGG COUNTY	45	10452500	27503
KENTUCKY	TRIMBLE COUNTY	30	3979800	28707
LOUISIANA	ACADIA PARISH	3560	525073700	2143784
LOUISIANA	ALLEN PARISH	481	66107100	243760
LOUISIANA	ASCENSION PARISH	10916	2491342400	6581846
LOUISIANA	ASSUMPTION PARISH	1671	276242900	788465
LOUISIANA	AVOYELLES PARISH	1002	124785900	547288
LOUISIANA	BEAUREGARD PARISH	315	61699700	156610
LOUISIANA	BIENVILLE PARISH	11	2079100	7472
LOUISIANA	BOSSIER PARISH	9479	2051284100	6109389
LOUISIANA	CADDO PARISH	780	191545300	464592
LOUISIANA	CALCASIEU PARISH	14149	3252193700	8453887
LOUISIANA	CALDWELL PARISH	469	48716500	322196
LOUISIANA	CAMERON PARISH	1719	359194400	1983744
LOUISIANA	CATAHOULA PARISH	948	107168500	619170
LOUISIANA	CLAIBORNE PARISH	103	18929100	109407
LOUISIANA	CONCORDIA PARISH	1717	378036500	805849
LOUISIANA	DE SOTO PARISH	76	11673700	52925
LOUISIANA	EAST BATON ROUGE PARISH	29321	6318483000	19438665
LOUISIANA	EAST CARROLL PARISH	304	60918500	184201
LOUISIANA	EAST FELICIANA PARISH	69	13312800	43822
LOUISIANA	EVANGELINE PARISH	596	65086600	324879
LOUISIANA	FRANKLIN PARISH	595	106027300	291881
LOUISIANA	GRANT PARISH	221	28319300	119651
LOUISIANA	IBERIA PARISH	5601	1236693800	3690538
LOUISIANA	IBERVILLE PARISH	1135	266238400	690409
LOUISIANA	JACKSON PARISH	10	713800	5505
LOUISIANA	JEFFERSON DAVIS PARISH	1061	183579600	636252
LOUISIANA	JEFFERSON PARISH	120358	28801788600	99758256
LOUISIANA	LA SALLE PARISH	102	11452000	65134
LOUISIANA	LAFAYETTE PARISH	16544	3965180600	9109872
LOUISIANA	LAFOURCHE PARISH	13647	2686483000	10294021
LOUISIANA	LINCOLN PARISH	99	22774900	53248
LOUISIANA	LIVINGSTON PARISH	13125	2510622100	9262559
LOUISIANA	MADISON PARISH	600	103611500	398795
LOUISIANA	MOREHOUSE PARISH	257	42820000	143910
LOUISIANA	NATCHITOCHES PARISH	546	91979000	364447
LOUISIANA	ORLEANS PARISH	88385	21049403400	82102891
LOUISIANA	OUACHITA PARISH	5307	1029448000	3536609
LOUISIANA	PLAQUEMINES PARISH	5858	1529535200	4845072
LOUISIANA	POINTE COUPEE PARISH	1388	296908200	803986
LOUISIANA	RAPIDES PARISH	3812	724105400	2419717
LOUISIANA	RED RIVER PARISH	48	8573200	47522
LOUISIANA	RICHLAND PARISH	613	109773000	327078
LOUISIANA	SABINE PARISH	83	11600000	39731
LOUISIANA	ST. BERNARD PARISH	11862	3253353100	7639716
LOUISIANA	ST. CHARLES PARISH	11930	3239759200	9025753
LOUISIANA	ST. HELENA PARISH	64	17089800	51671
LOUISIANA	ST. JAMES PARISH	1286	335666700	552170
LOUISIANA	ST. JOHN THE BAPTIST PARISH	7256	1917038700	4876928
LOUISIANA	ST. LANDRY PARISH	2434	405554700	1301047
LOUISIANA	ST. MARTIN PARISH	2767	556171200	1644990
LOUISIANA	ST. MARY PARISH	5757	1200681600	4831219
LOUISIANA	ST. TAMMANY PARISH	48397	13432738600	31267406
LOUISIANA	TANGIPAHOA PARISH	6690	1538164100	3872719
LOUISIANA	TENSAS PARISH	456	109279900	206240
LOUISIANA	TERREBONNE PARISH	19054	4577685900	11660390
LOUISIANA	UNION PARISH	276	40631500	184476
LOUISIANA	VERMILION PARISH	6420	1159633600	4029844
LOUISIANA	VERNON PARISH	382	76592200	203233
LOUISIANA	WASHINGTON PARISH	579	100292900	377151
LOUISIANA	WEBSTER PARISH	160	28703300	121458
LOUISIANA	WEST BATON ROUGE PARISH	1039	280576000	534620
LOUISIANA	WEST CARROLL PARISH	150	23591700	74480
LOUISIANA	WEST FELICIANA PARISH	98	20963800	55536
LOUISIANA	WINN PARISH	46	5998400	32527
MAINE	FRANKLIN COUNTY	193	25662500	166774
MAINE	WASHINGTON COUNTY	110	20907000	103367
MAINE	LINCOLN COUNTY	416	100598900	490460
MAINE	HANCOCK COUNTY	404	93315400	472327
MAINE	CUMBERLAND COUNTY	1590	384725600	1484526
MAINE	KNOX COUNTY	266	67823100	369012
MAINE	ANDROSCOGGIN COUNTY	240	43034500	234524
MAINE	AROOSTOOK COUNTY	252	31658200	169734
MAINE	HANCOCK	1	350000	417
MAINE	KENNEBEC COUNTY	482	82646800	520215
MAINE	OXFORD COUNTY	382	58638700	352223
MAINE	PENOBSCOT COUNTY	454	67590700	402956
MAINE	PISCATAQUIS COUNTY	91	13482700	97128
MAINE	SAGADAHOC COUNTY	186	42266700	176838
MAINE	SOMERSET COUNTY	224	31347500	207172
MAINE	WALDO COUNTY	170	32347300	210930
MAINE	YORK COUNTY	3860	934384900	3858821
MARYLAND	MONTGOMERY COUNTY	2571	624574100	1268633
MARYLAND	WASHINGTON COUNTY	355	69733200	362123
MARYLAND	CARROLL COUNTY	254	60873900	218496
MARYLAND	HOWARD COUNTY	895	227828700	544100
MARYLAND	KENT COUNTY	715	174874100	744940
MARYLAND	TALBOT COUNTY	2336	678026700	1915887
MARYLAND	SOMERSET COUNTY	2274	350522300	1520775
MARYLAND	ALLEGANY COUNTY	415	65258900	421193
MARYLAND	ANNE ARUNDEL COUNTY	7284	1850819700	5774276
MARYLAND	BALTIMORE COUNTY	4710	1094353100	5117089
MARYLAND	CALVERT COUNTY	925	245087500	761180
MARYLAND	CAROLINE COUNTY	258	57515300	235538
MARYLAND	CECIL COUNTY	1155	261000700	1063414
MARYLAND	CHARLES COUNTY	853	206996600	565576
MARYLAND	DORCHESTER COUNTY	1726	381562000	1505520
MARYLAND	FREDERICK COUNTY	628	155622200	592690
MARYLAND	GARRETT COUNTY	150	26178600	135520
MARYLAND	HARFORD COUNTY	1062	221605000	1000843
MARYLAND	INDEPENDENT CITY	3287	842963700	2295093
MARYLAND	PRINCE GEORGES COUNTY	3559	780480800	2273078
MARYLAND	QUEEN ANNES COUNTY	2820	729181900	2053630
MARYLAND	ST. MARYS COUNTY	1494	390548600	1231241
MARYLAND	WICOMICO COUNTY	700	180954000	506723
MARYLAND	WORCESTER COUNTY	33944	6630273200	14383426
MARYLAND	WORCHESTER COUNTY	43	10090100	37359
MASSACHUSETTS	FRANKLIN COUNTY	229	57853200	230185
MASSACHUSETTS	MIDDLESEX COUNTY	7778	1815968900	7373840
MASSACHUSETTS	PLYMOUTH COUNTY	10745	2546097400	15641975
MASSACHUSETTS	WORCESTER COUNTY	2121	499693500	2721094
MASSACHUSETTS	BARNSTABLE COUNTY	10845	2676381500	15087767
MASSACHUSETTS	BERKSHIRE COUNTY	1180	203029400	1321420
MASSACHUSETTS	BRISTOL COUNTY	4151	958359900	5647767
MASSACHUSETTS	DUKES COUNTY	946	276852500	1245030
MASSACHUSETTS	ESSEX COUNTY	8678	2010906100	9426768
MASSACHUSETTS	HAMPDEN COUNTY	1213	259853700	1456337
MASSACHUSETTS	HAMPSHIRE COUNTY	565	125952100	704427
MASSACHUSETTS	NANTUCKET COUNTY	944	300941000	1362840
MASSACHUSETTS	NORFOLK COUNTY	6468	1455049000	6306204
MASSACHUSETTS	SUFFOLK COUNTY	4242	947448900	4746857
MICHIGAN	CALHOUN COUNTY	210	43126100	207315
MICHIGAN	JACKSON COUNTY	287	53060500	349137
MICHIGAN	MONROE COUNTY	2351	367199700	2190805
MICHIGAN	ST. CLAIR COUNTY	1741	317190100	1320068
MICHIGAN	CRAWFORD COUNTY	40	5678600	32687
MICHIGAN	VAN BUREN COUNTY	116	20331600	103406
MICHIGAN	LAKE COUNTY	18	2523800	9818
MICHIGAN	DELTA COUNTY	47	5483000	29549
MICHIGAN	KENT COUNTY	704	159524800	929483
MICHIGAN	BAY COUNTY	1402	198686300	1189222
MICHIGAN	OSCEOLA COUNTY	48	7543500	41236
MICHIGAN	BERRIEN COUNTY	410	86438700	291282
MICHIGAN	WAYNE COUNTY	4254	686886000	3477004
MICHIGAN	CASS COUNTY	48	9525700	42998
MICHIGAN	CLINTON COUNTY	752	141123600	992379
MICHIGAN	LIVINGSTON COUNTY	346	71308500	360451
MICHIGAN	MASON COUNTY	41	8424100	35618
MICHIGAN	ST. JOSEPH COUNTY	101	16007000	109947
MICHIGAN	DICKINSON COUNTY	25	2747900	10270
MICHIGAN	EMMET COUNTY	11	3150000	10784
MICHIGAN	OTTAWA COUNTY	522	105849600	414256
MICHIGAN	ALCONA COUNTY	80	10988800	70577
MICHIGAN	ALGER COUNTY	13	2690300	10796
MICHIGAN	ALLEGAN COUNTY	210	40888900	129605
MICHIGAN	ALPENA COUNTY	110	18168800	73834
MICHIGAN	ANTRIM COUNTY	24	5773900	14426
MICHIGAN	ARENAC COUNTY	210	24285200	150940
MICHIGAN	BARAGA COUNTY	13	2458500	24942
MICHIGAN	BARRY COUNTY	272	42127400	280287
MICHIGAN	BENZIE COUNTY	65	12482300	69745
MICHIGAN	BRANCH COUNTY	140	19188300	130740
MICHIGAN	CHARLEVOIX COUNTY	79	10503500	22653
MICHIGAN	CHEBOYGAN COUNTY	98	14466400	86542
MICHIGAN	CHIPPEWA COUNTY	98	17835400	141714
MICHIGAN	CLARE COUNTY	42	4740000	32871
MICHIGAN	EATON COUNTY	313	55000400	256343
MICHIGAN	EMMET	3	209300	2165
MICHIGAN	GENESEE COUNTY	511	97995900	431233
MICHIGAN	GLADWIN COUNTY	32	3462100	25101
MICHIGAN	GOGEBIC COUNTY	11	2116500	10305
MICHIGAN	GRAND TRAVERSE COUNTY	72	18128300	61731
MICHIGAN	GRATIOT	23	5328400	20899
MICHIGAN	GRATIOT COUNTY	96	12409000	83705
MICHIGAN	HILLSDALE COUNTY	69	2802900	25617
MICHIGAN	HOUGHTON COUNTY	8	1020500	4202
MICHIGAN	HURON COUNTY	250	31162200	186423
MICHIGAN	INGHAM COUNTY	470	94820600	545508
MICHIGAN	IONIA COUNTY	116	13308200	96194
MICHIGAN	IOSCO COUNTY	241	29300200	136512
MICHIGAN	IRON COUNTY	1	443000	3050
MICHIGAN	ISABELLA COUNTY	162	26319200	152059
MICHIGAN	KALAMAZOO	32	8859200	20272
MICHIGAN	KALAMAZOO COUNTY	254	56979000	262935
MICHIGAN	KALKASKA COUNTY	2	73400	707
MICHIGAN	LAPEER COUNTY	85	15807900	92776
MICHIGAN	LEELANAU COUNTY	78	17759400	80420
MICHIGAN	LENAWEE COUNTY	82	11073600	78662
MICHIGAN	MACKINAC COUNTY	55	8788600	39454
MICHIGAN	MACOMB COUNTY	2425	463960000	2317711
MICHIGAN	MANISTEE COUNTY	37	7179900	31322
MICHIGAN	MARQUETTE COUNTY	43	7488600	33195
MICHIGAN	MECOSTA COUNTY	53	8983300	28386
MICHIGAN	MENOMINEE COUNTY	153	27062500	96229
MICHIGAN	MIDLAND COUNTY	71	8857700	55800
MICHIGAN	MONTCALM COUNTY	13	2361400	12422
MICHIGAN	MUSKEGON COUNTY	177	34040300	122269
MICHIGAN	NEWAYGO COUNTY	115	16953200	98367
MICHIGAN	NICOLLET COUNTY	10	1877000	7142
MICHIGAN	OAKLAND COUNTY	1434	319388700	1318037
MICHIGAN	OCEANA COUNTY	93	13821100	40022
MICHIGAN	ONTONAGON COUNTY	17	2177100	21696
MICHIGAN	ROSCOMMON COUNTY	10	1534400	6769
MICHIGAN	SAGINAW COUNTY	1728	199425400	1384863
MICHIGAN	SANILAC COUNTY	35	6337500	20248
MICHIGAN	SCHOOLCRAFT COUNTY	2	77800	717
MICHIGAN	SHIAWASSEE COUNTY	305	39221900	318646
MICHIGAN	TUSCOLA COUNTY	188	22829100	139889
MICHIGAN	WASHTENAW COUNTY	720	147977200	664619
MICHIGAN	WEXFORD COUNTY	34	6604500	40534
MINNESOTA	CLAY COUNTY	1155	303496100	674089
MINNESOTA	HOUSTON COUNTY	96	20367100	72796
MINNESOTA	JACKSON COUNTY	26	2826300	16082
MINNESOTA	MARSHALL COUNTY	91	12637900	65355
MINNESOTA	WASHINGTON COUNTY	473	124090300	468752
MINNESOTA	BENTON COUNTY	217	43008200	166400
MINNESOTA	GRANT COUNTY	2	420000	672
MINNESOTA	LINCOLN COUNTY	17	3162900	12403
MINNESOTA	POLK COUNTY	529	94692100	386346
MINNESOTA	POPE COUNTY	11	2024100	6314
MINNESOTA	SCOTT COUNTY	294	67308200	339295
MINNESOTA	LAKE COUNTY	11	2545600	11320
MINNESOTA	DOUGLAS COUNTY	25	4738000	13024
MINNESOTA	COOK COUNTY	26	5915100	10117
MINNESOTA	DODGE COUNTY	48	10970900	32889
MINNESOTA	MURRAY COUNTY	27	4256800	23866
MINNESOTA	CLEARWATER COUNTY	3	434000	848
MINNESOTA	BROWN COUNTY	57	9499600	39059
MINNESOTA	CASS COUNTY	32	6562300	11205
MINNESOTA	LYON COUNTY	61	14017300	41537
MINNESOTA	WRIGHT COUNTY	226	46529700	235186
MINNESOTA	RICE COUNTY	108	20249300	79803
MINNESOTA	TODD COUNTY	60	9036900	26422
MINNESOTA	CHIPPEWA COUNTY	77	18482200	64542
MINNESOTA	NICOLLET COUNTY	72	17380200	36115
MINNESOTA	AITKIN COUNTY	220	35908600	177254
MINNESOTA	ANOKA COUNTY	458	117769600	391484
MINNESOTA	BECKER COUNTY	23	3992500	9806
MINNESOTA	BELTRAMI COUNTY	23	4473000	7529
MINNESOTA	BIG STONE COUNTY	68	9878100	47028
MINNESOTA	BLUE EARTH COUNTY	103	23652000	85024
MINNESOTA	CARLTON COUNTY	63	13113600	42620
MINNESOTA	CARVER COUNTY	155	31645900	119623
MINNESOTA	CHISAGO COUNTY	59	12591500	37799
MINNESOTA	COTTONWOOD COUNTY	86	11413500	73970
MINNESOTA	CROW WING COUNTY	106	20583900	83114
MINNESOTA	DAKOTA COUNTY	403	106283400	308543
MINNESOTA	FARIBAULT COUNTY	16	1348600	10236
MINNESOTA	FILLMORE COUNTY	207	43766300	176728
MINNESOTA	FREEBORN COUNTY	30	5491600	14274
MINNESOTA	GOODHUE COUNTY	206	38708700	142084
MINNESOTA	HENNEPIN COUNTY	1595	394334400	1305498
MINNESOTA	HUBBARD COUNTY	12	2065000	3474
MINNESOTA	ISANTI COUNTY	97	19436700	98498
MINNESOTA	ITASCA COUNTY	68	14073600	52774
MINNESOTA	KANABEC COUNTY	34	5124400	22864
MINNESOTA	KANDIYOHI COUNTY	12	3808500	12375
MINNESOTA	KITTSON COUNTY	57	5726100	33997
MINNESOTA	KOOCHICHING COUNTY	51	7991300	42591
MINNESOTA	LAC QUI PARLE COUNTY	12	1572700	8064
MINNESOTA	LAKE OF THE WOODS CO	1	250000	1953
MINNESOTA	LAKE OF THE WOODS COUNTY	46	5044100	26000
MINNESOTA	LE SUEUR COUNTY	108	19916800	107233
MINNESOTA	MAHNOMEN COUNTY	10	2570400	4201
MINNESOTA	MCLEOD COUNTY	59	13790400	43688
MINNESOTA	MEEKER COUNTY	49	12198300	34065
MINNESOTA	MILLE LACS COUNTY	113	25366000	57408
MINNESOTA	MORRISON COUNTY	98	17085900	82143
MINNESOTA	MOWER COUNTY	205	41186300	176845
MINNESOTA	NOBLES COUNTY	165	15475600	140795
MINNESOTA	NORMAN COUNTY	129	21752100	94600
MINNESOTA	OLMSTED COUNTY	338	73426200	189938
MINNESOTA	OTTER TAIL COUNTY	73	17153700	31063
MINNESOTA	PENNINGTON COUNTY	34	7767600	19384
MINNESOTA	PINE COUNTY	159	27944500	99028
MINNESOTA	PIPESTONE COUNTY	29	2694100	17049
MINNESOTA	RAMSEY COUNTY	407	107606900	287689
MINNESOTA	RED LAKE COUNTY	2	5e+05	2193
MINNESOTA	REDWOOD COUNTY	5	1101800	2244
MINNESOTA	RENVILLE COUNTY	6	1440000	3806
MINNESOTA	ROCK COUNTY	21	2278700	16696
MINNESOTA	ROSEAU COUNTY	454	54330300	355555
MINNESOTA	SHERBURNE COUNTY	175	37885000	134816
MINNESOTA	SIBLEY COUNTY	12	3317200	6173
MINNESOTA	ST. LOUIS COUNTY	420	71287200	330756
MINNESOTA	STEARNS COUNTY	252	49579000	173688
MINNESOTA	STEELE COUNTY	144	36135400	171709
MINNESOTA	STEVENS COUNTY	11	1664600	11365
MINNESOTA	SWIFT COUNTY	29	7109900	22891
MINNESOTA	TRAVERSE COUNTY	65	6161700	37814
MINNESOTA	WABASHA COUNTY	121	21480500	88614
MINNESOTA	WADENA COUNTY	24	4091500	15058
MINNESOTA	WASECA COUNTY	8	1752000	2941
MINNESOTA	WATONWAN COUNTY	14	2414800	12774
MINNESOTA	WILKIN COUNTY	111	23747900	71823
MINNESOTA	WINONA COUNTY	343	76564200	339439
MINNESOTA	YELLOW MEDICINE COUNTY	24	3682700	19776
MISSISSIPPI	CALHOUN COUNTY	77	10412200	61376
MISSISSIPPI	CHOCTAW COUNTY	12	1499900	8958
MISSISSIPPI	CLARKE COUNTY	127	17486200	90435
MISSISSIPPI	CLAY COUNTY	242	32386200	139197
MISSISSIPPI	COVINGTON COUNTY	85	10962500	70131
MISSISSIPPI	FRANKLIN COUNTY	6	519800	3942
MISSISSIPPI	GREENE COUNTY	90	8658200	47098
MISSISSIPPI	JACKSON COUNTY	18746	4378415100	9725673
MISSISSIPPI	JEFFERSON COUNTY	7	1080900	3244
MISSISSIPPI	LAMAR COUNTY	330	75901700	204787
MISSISSIPPI	LAUDERDALE COUNTY	665	122124900	468289
MISSISSIPPI	LAWRENCE COUNTY	85	13887900	69641
MISSISSIPPI	LEE COUNTY	695	134424500	492467
MISSISSIPPI	LOWNDES COUNTY	1287	180668400	914714
MISSISSIPPI	MADISON COUNTY	1137	272000100	685325
MISSISSIPPI	MARION COUNTY	373	55417200	253028
MISSISSIPPI	MARSHALL COUNTY	54	10870500	42652
MISSISSIPPI	MONROE COUNTY	352	45790700	202559
MISSISSIPPI	MONTGOMERY COUNTY	21	2389400	9054
MISSISSIPPI	PERRY COUNTY	114	14622800	84567
MISSISSIPPI	PIKE COUNTY	120	23968200	100516
MISSISSIPPI	WASHINGTON COUNTY	2607	399072800	1713404
MISSISSIPPI	WINSTON COUNTY	40	4132600	15138
MISSISSIPPI	BENTON COUNTY	7	1027400	2600
MISSISSIPPI	CARROLL COUNTY	24	3679900	12401
MISSISSIPPI	LAFAYETTE COUNTY	259	60722700	141762
MISSISSIPPI	LINCOLN COUNTY	69	14165600	58241
MISSISSIPPI	NEWTON COUNTY	20	4069200	10754
MISSISSIPPI	SCOTT COUNTY	68	8684500	48395
MISSISSIPPI	STONE COUNTY	49	10243800	22374
MISSISSIPPI	UNION COUNTY	26	7297400	38247
MISSISSIPPI	ADAMS COUNTY	80	18228300	74416
MISSISSIPPI	HOLMES COUNTY	87	17473600	100141
MISSISSIPPI	HANCOCK COUNTY	9181	2315229300	4864733
MISSISSIPPI	JASPER COUNTY	31	5746800	27546
MISSISSIPPI	JONES COUNTY	401	53288500	257476
MISSISSIPPI	QUITMAN COUNTY	174	19311800	99313
MISSISSIPPI	WARREN COUNTY	544	86013400	425795
MISSISSIPPI	WAYNE COUNTY	82	10382700	68525
MISSISSIPPI	WILKINSON COUNTY	105	12453800	69970
MISSISSIPPI	HARRISON COUNTY	19916	5096511700	11149240
MISSISSIPPI	CHICKASAW COUNTY	15	1603400	9696
MISSISSIPPI	WEBSTER COUNTY	2	93500	2516
MISSISSIPPI	SMITH COUNTY	26	5256100	18577
MISSISSIPPI	SIMPSON COUNTY	144	16711200	100730
MISSISSIPPI	ALCORN COUNTY	130	35222000	107793
MISSISSIPPI	AMITE	1	548000	4102
MISSISSIPPI	AMITE COUNTY	17	3209700	8376
MISSISSIPPI	ATTALA COUNTY	41	5529600	23029
MISSISSIPPI	BOLIVAR COUNTY	639	123536400	411028
MISSISSIPPI	CLAIBORNE COUNTY	38	2866800	16029
MISSISSIPPI	COAHOMA COUNTY	223	41288500	134814
MISSISSIPPI	COPIAH COUNTY	55	7999600	30758
MISSISSIPPI	DE SOTO COUNTY	915	197428400	584129
MISSISSIPPI	FORREST COUNTY	1090	163383700	722226
MISSISSIPPI	GEORGE COUNTY	136	15554900	79568
MISSISSIPPI	GRENADA COUNTY	313	40872200	155337
MISSISSIPPI	HINDS COUNTY	5417	995220700	4415037
MISSISSIPPI	HUMPHREYS COUNTY	212	32132500	143416
MISSISSIPPI	ISSAQUENA COUNTY	236	25510800	139943
MISSISSIPPI	ITAWAMBA COUNTY	42	8093900	39095
MISSISSIPPI	JEFFERSON DAVIS COUNTY	5	633600	2184
MISSISSIPPI	KEMPER COUNTY	10	1045700	9086
MISSISSIPPI	LEAKE COUNTY	49	8292300	68072
MISSISSIPPI	LEFLORE COUNTY	896	129680700	498221
MISSISSIPPI	NESHOBA COUNTY	75	14488100	43555
MISSISSIPPI	NOXUBEE COUNTY	14	2671400	11235
MISSISSIPPI	OKTIBBEHA COUNTY	459	72216500	208875
MISSISSIPPI	PANOLA COUNTY	139	17750400	91009
MISSISSIPPI	PEARL RIVER COUNTY	1091	214794400	549146
MISSISSIPPI	PONTOTOC COUNTY	12	2388600	6672
MISSISSIPPI	PRENTISS COUNTY	24	4195500	37665
MISSISSIPPI	RANKIN COUNTY	1822	456261600	1609302
MISSISSIPPI	SHARKEY COUNTY	316	53274800	184194
MISSISSIPPI	SUNFLOWER COUNTY	234	44550900	143418
MISSISSIPPI	TALLAHATCHIE COUNTY	82	7477000	45049
MISSISSIPPI	TATE COUNTY	75	15678800	54067
MISSISSIPPI	TIPPAH COUNTY	18	5134500	25221
MISSISSIPPI	TISHOMINGO COUNTY	39	7118700	43476
MISSISSIPPI	TUNICA COUNTY	206	42255600	211948
MISSISSIPPI	WALTHALL COUNTY	122	16036900	88800
MISSISSIPPI	YALOBUSHA COUNTY	22	3246100	24241
MISSISSIPPI	YAZOO COUNTY	566	87498000	463850
MISSOURI	BUTLER COUNTY	1160	114645400	697859
MISSOURI	CLAY COUNTY	1522	382456200	2224401
MISSOURI	DALLAS COUNTY	9	621500	5283
MISSOURI	FRANKLIN COUNTY	507	78783000	440256
MISSOURI	GREENE COUNTY	457	104912600	337955
MISSOURI	HENRY COUNTY	31	4797200	22636
MISSOURI	JACKSON COUNTY	225	41279500	162568
MISSOURI	JEFFERSON COUNTY	1227	191464400	1169651
MISSOURI	LAWRENCE COUNTY	63	7326900	31839
MISSOURI	MACON COUNTY	3	510000	1847
MISSOURI	MADISON COUNTY	126	8159200	60448
MISSOURI	MARION COUNTY	227	34168300	231587
MISSOURI	MONROE COUNTY	1	29000	330
MISSOURI	MONTGOMERY COUNTY	11	1958700	7393
MISSOURI	MORGAN COUNTY	100	15427500	58468
MISSOURI	PERRY COUNTY	144	18111200	191467
MISSOURI	PIKE COUNTY	178	16297700	120490
MISSOURI	RANDOLPH COUNTY	20	3275100	16403
MISSOURI	SHELBY COUNTY	2	70000	652
MISSOURI	WASHINGTON COUNTY	29	3036600	24126
MISSOURI	BENTON COUNTY	42	5511700	27946
MISSOURI	BOONE COUNTY	260	54305400	170701
MISSOURI	CARROLL COUNTY	108	14355300	171276
MISSOURI	CLARK COUNTY	96	12634000	83552
MISSOURI	CRAWFORD COUNTY	100	10005300	100665
MISSOURI	HOWARD COUNTY	41	2265200	16428
MISSOURI	JOHNSON COUNTY	125	22606700	55750
MISSOURI	LAFAYETTE COUNTY	8	1439000	3247
MISSOURI	LINCOLN COUNTY	451	47052900	300101
MISSOURI	MILLER COUNTY	19	2477600	10681
MISSOURI	MISSISSIPPI COUNTY	452	58312200	180516
MISSOURI	NEWTON COUNTY	318	35352300	239014
MISSOURI	POLK COUNTY	17	2457300	15492
MISSOURI	PULASKI COUNTY	164	25306000	94712
MISSOURI	SALINE COUNTY	31	4430100	20711
MISSOURI	SCOTT COUNTY	785	104646700	409417
MISSOURI	STONE COUNTY	97	15988100	61684
MISSOURI	DOUGLAS COUNTY	2	376000	702
MISSOURI	CAMDEN COUNTY	1068	147050100	387412
MISSOURI	DADE COUNTY	1	280000	388
MISSOURI	DEKALB COUNTY	5	630400	3384
MISSOURI	JASPER COUNTY	365	63293700	269193
MISSOURI	WARREN COUNTY	93	16396200	102305
MISSOURI	WAYNE COUNTY	199	16103000	113375
MISSOURI	WORTH COUNTY	1	21000	272
MISSOURI	LEWIS COUNTY	232	39870700	114040
MISSOURI	CASS COUNTY	226	39609400	163108
MISSOURI	CHRISTIAN COUNTY	216	42488100	123150
