state	county	policies	insurance	premium
Virginia	DINWIDDIE COUNTY	49	12585900	25555
Virginia	FAIRFAX COUNTY	7812	1737116700	3554546
Virginia	FAUQUIER COUNTY	237	59686700	200029
Virginia	FLUVANNA COUNTY	42	9485000	25066
Virginia	GOOCHLAND COUNTY	52	15496800	26173
Virginia	GREENSVILLE COUNTY	70	10629800	41121
Virginia	HANOVER COUNTY	246	66547700	133300
Virginia	HENRICO COUNTY	1155	274097000	878413
Virginia	ISLE OF WIGHT COUNTY	555	163756100	361424
Virginia	JAMES CITY COUNTY	1023	276592800	637996
Virginia	KING AND QUEEN CO	56	13560800	46433
Virginia	KING GEORGE COUNTY	95	25569400	51082
Virginia	KING WILLIAM COUNTY	116	30294000	110600
Virginia	LOUDOUN COUNTY	938	221578400	494711
Virginia	LUNENBURG COUNTY	1	105000	313
Virginia	MATHEWS COUNTY	1703	395155400	1857845
Virginia	NEW KENT COUNTY	116	31833700	68429
Virginia	NOTTOWAY COUNTY	3	393000	823
Virginia	PATRICK COUNTY	22	3978500	20152
Virginia	PITTSYLVANIA COUNTY	25	5748900	12754
Virginia	POWHATAN COUNTY	30	8309000	16300
Virginia	PRINCE EDWARD COUNTY	7	1230300	3394
Virginia	PRINCE GEORGE COUNTY	112	28205900	55671
Virginia	PRINCE WILLIAM COUNTY	1821	412508100	995840
Virginia	RAPPAHANNOCK COUNTY	39	10219800	40054
Virginia	ROANOKE COUNTY	502	104555500	554550
Virginia	ROCKBRIDGE COUNTY	236	36456700	269184
Virginia	SHENANDOAH COUNTY	249	47060900	231928
Virginia	SMYTH COUNTY	216	27488100	171403
Virginia	SOUTHAMPTON COUNTY	165	36684400	108599
Virginia	SPOTSYLVANIA COUNTY	331	81829900	178994
Virginia	STAFFORD COUNTY	763	188784800	435758
Virginia	WYTHE COUNTY	93	13716000	81326
Virginia	YORK	3273	861019800	2990139
Washington	FRANKLIN COUNTY	30	8073900	25657
Washington	JEFFERSON COUNTY	224	53524400	209722
Washington	BENTON COUNTY	336	69141000	241038
Washington	CLARK COUNTY	1716	428568900	1118685
Washington	COLUMBIA COUNTY	101	17425400	92916
Washington	GRANT COUNTY	353	62166500	360935
Washington	LINCOLN COUNTY	80	10435200	81958
Washington	ADAMS COUNTY	30	2505700	19733
Washington	DOUGLAS COUNTY	65	12759400	57729
Washington	GARFIELD COUNTY	62	5654800	53234
Washington	SAN JUAN COUNTY	112	29075800	111674
Washington	PIERCE COUNTY	3526	936426600	2242768
Washington	LEWIS COUNTY	2550	555448300	1838534
Washington	MASON COUNTY	543	125748000	506394
Washington	STEVENS COUNTY	89	16614700	67679
Washington	THURSTON COUNTY	1130	262968900	724557
Washington	ASOTIN COUNTY	35	7303900	22420
Washington	CHELAN COUNTY	871	192440300	601957
Washington	CLALLAM COUNTY	455	118506100	403621
Washington	COWLITZ COUNTY	1347	359052800	807660
Washington	FERRY COUNTY	28	6032000	16256
Washington	GRAY HARBOR COUNTY	4	115000	1124
Washington	GRAYS HARBOR COUNTY	3709	659960400	3571310
Washington	ISLAND COUNTY	1050	262953400	1181877
Washington	KING COUNTY	9275	2657671600	7510124
Washington	KITSAP COUNTY	963	256615100	770599
Washington	KITTITAS COUNTY	769	164329300	625705
Washington	KLICKITAT COUNTY	76	16720400	63910
Washington	MASON	3	319800	4065
Washington	OKANOGAN COUNTY	379	79221200	321945
Washington	PACIFIC COUNTY	1417	311700100	843410
Washington	PEND OREILLE COUNTY	208	41310000	201360
Washington	SKAGIT COUNTY	5742	1225437700	5428716
Washington	SKAMANIA COUNTY	70	19604300	55536
Washington	SNOHOMISH COUNTY	2977	651180600	2510069
Washington	SPOKANE COUNTY	427	89289700	351038
Washington	WAHKIAKUM COUNTY	188	43769600	131587
Washington	WALLA WALLA COUNTY	317	62705400	239329
Washington	WHATCOM COUNTY	2463	505984800	2035349
Washington	WHITMAN COUNTY	156	22186900	134873
Washington	YAKIMA COUNTY	1320	260833300	1022443
West Virginia	BARBOUR COUNTY	173	18990600	139262
West Virginia	CALHOUN COUNTY	120	8965400	66917
West Virginia	CLAY COUNTY	96	11333900	76244
West Virginia	FAYETTE COUNTY	318	38882000	228462
West Virginia	JACKSON COUNTY	254	37411900	208943
West Virginia	JEFFERSON COUNTY	263	57956900	306865
West Virginia	MARION COUNTY	382	44637100	301664
West Virginia	MARSHALL COUNTY	378	43788400	326048
West Virginia	MONROE COUNTY	45	4602100	36821
West Virginia	MORGAN COUNTY	167	29739400	178055
West Virginia	RANDOLPH COUNTY	336	40633200	219400
West Virginia	BOONE COUNTY	647	73958200	596285
West Virginia	GRANT COUNTY	134	24407300	128683
West Virginia	LINCOLN COUNTY	254	31557400	180968
West Virginia	LOGAN COUNTY	1026	115642500	807259
West Virginia	MINERAL COUNTY	274	35096900	221007
West Virginia	PUTNAM COUNTY	551	95242000	372279
West Virginia	TAYLOR COUNTY	66	8008400	47884
West Virginia	GILMER COUNTY	184	21757000	169943
West Virginia	HANCOCK COUNTY	155	14471000	123779
West Virginia	WAYNE COUNTY	382	47965700	305502
West Virginia	LEWIS COUNTY	190	24051000	163593
West Virginia	MASON COUNTY	192	21420500	140631
West Virginia	MERCER COUNTY	385	57004500	378676
West Virginia	HARRISON COUNTY	390	48475900	318013
West Virginia	OHIO COUNTY	1374	141466100	1449309
West Virginia	WEBSTER COUNTY	192	17663400	123765
West Virginia	NICHOLAS COUNTY	167	20392800	177745
West Virginia	PENDLETON COUNTY	124	14331800	79417
West Virginia	HAMPSHIRE COUNTY	268	33649500	213826
West Virginia	WYOMING COUNTY	674	80903800	513550
West Virginia	MCDOWELL COUNTY	432	50173000	368624
West Virginia	WOOD COUNTY	708	121864500	761832
West Virginia	BERKELEY COUNTY	250	48593300	192382
West Virginia	ROANE COUNTY	174	19852100	106521
West Virginia	TYLER COUNTY	116	10727500	67671
West Virginia	UPSHUR COUNTY	335	37858100	239068
West Virginia	BRAXTON COUNTY	79	11671400	54916
West Virginia	BROOKE COUNTY	437	41984800	353872
West Virginia	CABELL COUNTY	934	131389400	810253
West Virginia	DODDRIDGE COUNTY	67	6464400	37995
West Virginia	GREENBRIER COUNTY	693	80869900	747313
West Virginia	HARDY COUNTY	157	29423900	129446
West Virginia	KANAWHA COUNTY	3589	474466000	3052623
West Virginia	MINGO COUNTY	646	90211700	407087
West Virginia	MONONGALIA COUNTY	295	57692800	343666
West Virginia	PLEASANTS COUNTY	88	10646700	77947
West Virginia	POCAHONTAS COUNTY	437	51597900	393935
West Virginia	PRESTON COUNTY	135	19455900	132819
West Virginia	RALEIGH COUNTY	379	48957100	333542
West Virginia	RITCHIE COUNTY	73	6860900	44525
West Virginia	SUMMERS COUNTY	260	28703600	158367
West Virginia	TUCKER COUNTY	227	48343500	419813
West Virginia	WETZEL COUNTY	466	48155100	457517
West Virginia	WIRT COUNTY	81	6623000	52834
Wisconsin	JACKSON COUNTY	94	13586100	59175
Wisconsin	JEFFERSON COUNTY	326	57163700	308159
Wisconsin	MONROE COUNTY	230	23630100	160052
Wisconsin	WASHINGTON COUNTY	230	48267000	243046
Wisconsin	CLARK COUNTY	44	6266900	24784
Wisconsin	COLUMBIA COUNTY	224	37368100	201439
Wisconsin	CRAWFORD COUNTY	165	14889200	96105
Wisconsin	GRANT COUNTY	114	13962700	57192
Wisconsin	LAFAYETTE COUNTY	51	5420700	39542
Wisconsin	LINCOLN COUNTY	59	9863000	27616
Wisconsin	POLK COUNTY	100	18674700	54240
Wisconsin	ADAMS COUNTY	94	18096500	64525
Wisconsin	DOUGLAS COUNTY	89	15246600	50941
Wisconsin	TAYLOR COUNTY	6	1253800	10527
Wisconsin	DODGE COUNTY	186	39799100	125834
Wisconsin	PIERCE COUNTY	99	17938300	105656
Wisconsin	BROWN COUNTY	1584	251332000	1273409
Wisconsin	RICHLAND COUNTY	98	10972500	68952
Wisconsin	WINNEBAGO COUNTY	779	139149600	631877
Wisconsin	IOWA COUNTY	33	5008000	25596
Wisconsin	GREEN COUNTY	102	17595200	102213
Wisconsin	CHIPPEWA COUNTY	325	48774300	255844
Wisconsin	IRON COUNTY	24	2836300	16432
Wisconsin	MARQUETTE COUNTY	74	10794700	47430
Wisconsin	ROCK COUNTY	467	71849600	463930
Wisconsin	VERNON COUNTY	96	13813300	80054
Wisconsin	BUFFALO COUNTY	90	13059100	66354
Wisconsin	ONEIDA COUNTY	63	10586400	44400
Wisconsin	DUNN COUNTY	108	13353800	87152
Wisconsin	ASHLAND COUNTY	26	4859500	31939
Wisconsin	PORTAGE COUNTY	235	34467300	206105
Wisconsin	WOOD COUNTY	162	21250200	139736
Wisconsin	FOREST COUNTY	13	1105000	4052
Wisconsin	FLORENCE COUNTY	6	1193300	4719
Wisconsin	RUSK COUNTY	37	4955000	25795
Wisconsin	BARRON COUNTY	93	11724500	49793
Wisconsin	BAYFIELD COUNTY	42	8475000	37237
Wisconsin	BURNETT COUNTY	155	22841600	129209
Wisconsin	CALUMET COUNTY	147	29251100	123688
Wisconsin	DANE COUNTY	743	167843800	472279
Wisconsin	DOOR COUNTY	253	45385400	158681
Wisconsin	EAU CLAIRE COUNTY	79	13513200	67849
Wisconsin	FOND DU LAC COUNTY	723	102261600	559499
Wisconsin	GREEN LAKE COUNTY	85	15838700	82292
Wisconsin	JUNEAU COUNTY	204	24330200	106649
Wisconsin	KENOSHA COUNTY	302	62382600	234548
Wisconsin	KEWAUNEE COUNTY	43	6203700	27941
Wisconsin	LA CROSSE COUNTY	882	120314200	706299
Wisconsin	LANGLADE COUNTY	41	2938400	22630
Wisconsin	MANITOWOC COUNTY	119	19412700	75316
Wisconsin	MARATHON COUNTY	437	61745100	312704
Wisconsin	MARINETTE COUNTY	112	15704600	87242
Wisconsin	MILWAUKEE COUNTY	1595	357705200	1326834
Wisconsin	OCONTO COUNTY	203	28409600	138601
Wisconsin	OUTAGAMIE COUNTY	357	58783100	304763
Wisconsin	OZAUKEE COUNTY	529	111740700	577607
Wisconsin	PEPIN COUNTY	49	8944300	53169
Wisconsin	PRICE COUNTY	19	3471700	10584
Wisconsin	RACINE COUNTY	421	86881700	371795
Wisconsin	SAUK COUNTY	188	40032900	116780
Wisconsin	SAWYER COUNTY	82	10849100	58487
Wisconsin	SHAWANO COUNTY	88	13892800	75556
Wisconsin	SHEBOYGAN COUNTY	228	49724600	182360
Wisconsin	ST. CROIX COUNTY	146	31611700	128665
Wisconsin	TREMPEALEAU COUNTY	222	28279200	207311
Wisconsin	WALWORTH COUNTY	102	24944700	69505
Wisconsin	WASHBURN COUNTY	105	17417000	85816
Wisconsin	WAUKESHA COUNTY	816	197683200	640893
Wisconsin	WAUPACA COUNTY	168	21678900	153892
Wisconsin	WAUSHARA COUNTY	66	9549200	45294
Wyoming	JOHNSON COUNTY	44	10125100	34663
Wyoming	LINCOLN COUNTY	55	9840100	34066
Wyoming	FREMONT COUNTY	75	18953900	51343
Wyoming	PARK COUNTY	65	11356500	46280
Wyoming	TETON COUNTY	451	142594200	265330
Wyoming	SHERIDAN COUNTY	241	46017200	264186
Wyoming	CAMPBELL COUNTY	18	5156800	12915
Wyoming	PLATTE COUNTY	9	1439800	4683
Wyoming	BIG HORN COUNTY	31	4372000	15574
Wyoming	CARBON COUNTY	72	12457800	52337
Wyoming	ALBANY COUNTY	111	17776400	82461
Wyoming	CROOK COUNTY	6	1449700	3195
Wyoming	CONVERSE COUNTY	45	8375300	31002
Wyoming	GOSHEN COUNTY	37	5336500	36840
Wyoming	HOT SPRINGS COUNTY	13	2995400	5821
Wyoming	LARAMIE COUNTY	420	80195900	335751
Wyoming	NATRONA COUNTY	384	73427400	358558
Wyoming	NIOBRARA COUNTY	1	30000	355
Wyoming	SUBLETTE COUNTY	40	8646600	53253
Wyoming	SWEETWATER COUNTY	218	31944500	253588
Wyoming	UINTA COUNTY	107	21140900	76441
Wyoming	WASHAKIE COUNTY	63	9275000	37637
Wyoming	WESTON COUNTY	7	837200	2605
